ID	TR02_TYPE	ORG_NAME	SECTOR_ID	ORG_NETWORK_BIT	ORG_PARTICIPANT_BIT	ORG_NB_EMPLOY	ORG_URL	ORG_BHR_URL	ORG_DATE_CREATE	ORG_DATE_MODIFICATION	ORG_DATE_JOINING	ORG_DATE_DELISTED	ORG_ACTIVE	ORG_ISGLOBAL500	TR01_COUNTRY_ID	ORG_STATUS_COP	ORG_COP_ALERT	ORG_UN_SPEC	ORG_PART_MAIL	ORG_30DAYS_TO_COP	ORG_90DAYS_TO_COP	ORG_TODAY_COPDUE	ORG_TODAY_INACT	ORG_30DAYS_TO_INACT	ORG_90DAYS_TO_INACT	ORG_MEMBER_ONEYEAR	ORG_LISTED_STATUS	ORG_LIST_CODE	ORG_LIST_EXCHANGE_CODE	ORG_PARENT_NAME	ORG_PARENT_LIST_CODE	TR11_REASON	ORG_LAST_MODIFIED_BY	ORG_JOIN_LETTER
3190	SME	GD&A Business Brokers	11	FALSE	TRUE	11			9/21/2006	3/19/2007	6/22/2004	6/22/2008	FALSE	FALSE	ES	3				5/23/2006	3/24/2006	6/22/2006	6/22/2007	5/23/2007	3/24/2007	6/22/2005			ZXXZ			3		
6573	Company	GDF Suez	12	FALSE	TRUE	190000		S/Suez	10/26/2005		7/26/2000		TRUE	TRUE	FR	2			0	5/31/2010	4/1/2010	6/30/2010	6/30/2011	5/31/2011	4/1/2011	7/26/2001	2	SZE	EPA					
3191	SME	GE International Inc. - Agencia en Chile	32	FALSE	TRUE	50	http://www.ge.com		2/11/2007	2/11/2007	2/11/2007		TRUE	FALSE	CL	1			0	1/11/2009	11/12/2008	2/10/2009	2/10/2010	1/11/2010	11/12/2009	2/11/2008			ZXXZ					
3192	Company	"GE Seguros, S.A. de C.V."	13	FALSE	TRUE	305	http://www.geseguros.com		8/22/2007	8/22/2007	7/31/2006		TRUE	FALSE	MX	0			0	6/30/2008	5/1/2008	7/30/2008	7/30/2009	6/30/2009	5/1/2009	8/21/2008	0		ZXXZ					
8385	Company	Geberit AG	9	FALSE	TRUE	5300	http://www.geberit.com		10/2/2008	12/5/2008	10/2/2008		TRUE	FALSE	CH	2			0	4/18/2010	2/17/2010	5/18/2010	5/18/2011	4/18/2011	2/17/2011	10/2/2009	2	3017040	VTX	All		0		pdf
8792	Business Association Local	Gebze Organized industrial Zone	101	FALSE	TRUE	77	http://www.gosb.com.tr		12/16/2008	12/16/2008	12/16/2008		TRUE	FALSE	TR	2			0	11/16/2010	9/17/2010	12/16/2010	12/16/2011	11/16/2011	9/17/2011	12/16/2009	0		ZXXZ	All		0		pdf
3193	Company	Gedas France	17	FALSE	TRUE	550	http://www.gedas.fr		10/26/2005		2/17/2004	2/17/2008	FALSE	FALSE	FR	3			0	1/17/2006	11/18/2005	2/16/2006	2/16/2007	1/17/2007	11/18/2006	2/16/2005			ZXXZ			3		
9119	SME	GEDIVEPRO	32	FALSE	TRUE	35	http://www.gedivepro.com		3/3/2009	3/3/2009	3/3/2009		TRUE	FALSE	FR	2			0	2/1/2011	12/3/2010	3/3/2011	3/2/2012	2/1/2012	12/3/2011	3/3/2010	1		ZXXZ	All		0	87806823	pdf
9883	SME	Geghm-Lama LLC	29	FALSE	TRUE	21			8/11/2009	8/11/2009	8/11/2009		TRUE	FALSE	AM	2			1	7/12/2011	5/13/2011	8/11/2011	8/10/2012	7/11/2012	5/12/2012	8/11/2010	0		ZXXZ	All		0	87806823	pdf
7763	SME	Gehl Architects - Urban Quality Consultants	11	FALSE	TRUE	37	http://www.gehlarchitects.dk		6/18/2008	6/18/2008	6/18/2008		TRUE	FALSE	DK	2			0	5/19/2010	3/20/2010	6/18/2010	6/18/2011	5/19/2011	3/20/2011	6/18/2009	0		ZXXZ	All		0		pdf
7786	SME	Geister Medizintechnik GmbH	32	FALSE	TRUE	40	http://geister.com		6/20/2008	6/20/2008	6/20/2008		TRUE	FALSE	DE	2			0	5/21/2010	3/22/2010	6/20/2010	6/20/2011	5/21/2011	3/22/2011	6/20/2009	0		ZXXZ	All		0		pdf
3194	Company	"Gelmart Industries Philippines, Inc"	29	FALSE	TRUE	0			10/26/2005		6/20/2002	6/21/2008	FALSE	FALSE	PH	3			0	5/22/2006	3/23/2006	6/21/2006	6/21/2007	5/22/2007	3/23/2007	6/20/2003			ZXXZ			3		
3195	Company	Gelre Trabalho Temporario S.A.	11	FALSE	TRUE	611	http://www.gelre.com.br		10/26/2005	12/15/2006	6/25/2003	6/25/2007	FALSE	FALSE	BR	3			0	10/1/2008	8/2/2008	10/31/2008	10/31/2009	10/1/2009	8/2/2009	6/24/2004			ZXXZ			3		
7910	SME	GEM Industrie SAS	6	FALSE	TRUE	43	http://www.gem-industrie.com		7/10/2008	7/10/2008	7/10/2008		TRUE	FALSE	FR	2			0	6/10/2010	4/11/2010	7/10/2010	7/10/2011	6/10/2011	4/11/2011	7/10/2009	0		ZXXZ	All		0		pdf
8812	SME	GEM Management IV Corp.	13	FALSE	TRUE	22	http://www.fecleanenergy.com		12/23/2008	12/23/2008	12/23/2008		TRUE	FALSE	US	2			0	11/23/2010	9/24/2010	12/23/2010	12/23/2011	11/23/2011	9/24/2011	12/23/2009	3		ZXXZ	All		0		pdf
3196	SME	GEMAP - Gestion de Medio Ambiente y Planificacion	9	FALSE	TRUE	10	http://www.gemapsa.com		10/26/2005		1/31/2005		TRUE	FALSE	ES	2			0	11/18/2009	9/19/2009	12/18/2009	12/18/2010	11/18/2010	9/19/2010	1/31/2006			ZXXZ					
3197	Micro Entreprise	Gemed Canarias	101	FALSE	TRUE	10			9/21/2006	1/14/2008	9/21/2006		FALSE	FALSE	ES	2				8/21/2008	6/22/2008	9/20/2008	9/20/2009	8/21/2009	6/22/2009	9/21/2007	0		ZXXZ			0		
3198	SME	Gemini Life Insurance Co.	13	FALSE	TRUE	70			5/15/2007	5/15/2007	5/15/2007		TRUE	FALSE	GH	1			0	4/14/2009	2/13/2009	5/14/2009	5/14/2010	4/14/2010	2/13/2010	5/14/2008			ZXXZ					
3199	Company	GEMPLUS Group	18	FALSE	TRUE	5838	http://www.gemplus.com		5/11/2006	1/14/2008	5/11/2006		FALSE	FALSE	FR	2			0	4/10/2008	2/10/2008	5/10/2008	5/10/2009	4/10/2009	2/9/2009	5/11/2007	2	GEMP	EPA			2		
3200	Company	"Gemsy Holding Group Co., Ltd."	20	FALSE	TRUE	2500	http://www.gemsy.com		5/23/2007	5/23/2007	5/23/2007		TRUE	FALSE	CN	1			0	4/22/2009	2/21/2009	5/22/2009	5/22/2010	4/22/2010	2/21/2010	5/22/2008			ZXXZ					
3201	SME	Genco S.A.	9	FALSE	TRUE	120	http://www.gencosa.com.ar		10/26/2005		10/14/2004	10/14/2008	FALSE	FALSE	AR	3			0	9/14/2006	7/16/2006	10/14/2006	10/14/2007	9/14/2007	7/16/2007	10/14/2005			ZXXZ			3		
3202	SME	Genctur Tourism and Travel Agency Ltd.	30	FALSE	TRUE	10	http://www.genctur.com		1/4/2007	1/4/2007	1/4/2007		TRUE	FALSE	TR	1			0	12/4/2008	10/5/2008	1/3/2009	1/3/2010	12/4/2009	10/5/2009	1/4/2008			ZXXZ					
9095	NGO Local	Gender and Environmental Development Foundation (GEDEF)	101	FALSE	TRUE	10	http://www.gedef.org		2/26/2009	2/26/2009	2/26/2009		TRUE	FALSE	NG	2			0	1/27/2011	11/28/2010	2/26/2011	2/26/2012	1/27/2012	11/28/2011	2/26/2010	0		ZXXZ	All		0		doc
3203	SME	Gendreau SAS	14	FALSE	TRUE	200	http://www.gendreau.fr		10/26/2005		4/30/2003	7/13/2008	FALSE	FALSE	FR	3			0	6/13/2006	4/14/2006	7/13/2006	7/13/2007	6/13/2007	4/14/2007	4/29/2004			ZXXZ			3		
8763	SME	Genelec Ltda.	104	FALSE	TRUE	25	http://www.genelec.net		12/11/2008	12/11/2008	12/11/2008		TRUE	FALSE	CO	2			0	11/11/2010	9/12/2010	12/11/2010	12/11/2011	11/11/2011	9/12/2011	12/11/2009	1		ZXXZ	All		0		pdf
3204	SME	General Air Services	30	FALSE	TRUE	48			9/21/2006	9/21/2006	9/21/2006		TRUE	FALSE	DO	1				8/21/2008	6/22/2008	9/20/2008	9/20/2009	8/21/2009	6/22/2009	9/21/2007			ZXXZ					
8802	Company	General Electric Company	32	FALSE	TRUE	327000	http://www.ge.com	G/GeneralElectric	12/17/2008	12/19/2008	12/10/2008		TRUE	TRUE	US	2			1	11/10/2010	9/11/2010	12/10/2010	12/10/2011	11/10/2011	9/11/2011	12/10/2009	2	GE	NYSE	All		0		pdf
3205	Company	General Fasteners Company	6	FALSE	TRUE	270	http://www.genfast.com		3/10/2008	3/10/2008	3/10/2008		TRUE	FALSE	US	2			0	2/8/2010	12/10/2009	3/10/2010	3/10/2011	2/8/2011	12/10/2010	3/10/2009	0		ZXXZ	All		0		
3206	Company	General Mills	14	FALSE	TRUE	28000	http://www.generalmills.com	G/GeneralMills	4/16/2008	5/20/2008	4/16/2008		TRUE	TRUE	US	2			0	3/17/2010	1/16/2010	4/16/2010	4/16/2011	3/17/2011	1/16/2011	4/16/2009	0		ZXXZ	All		0		
3207	Company	General Mining and Metallurgical S.A. - Larco	22	FALSE	TRUE	1130	http://www.larco.gr		10/11/2007	12/4/2007	10/11/2007		TRUE	FALSE	GR	1			0	11/17/2008	9/18/2008	12/17/2008	12/17/2009	11/17/2009	9/18/2009	10/10/2008	0		ZXXZ					
3208	Company	General Motors	32	FALSE	FALSE	0		G/GeneralMotors	10/26/2005		10/26/2005		FALSE	FALSE	US	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
8530	Company	General Plastics Ltd.	16	FALSE	TRUE	500			10/29/2008	10/29/2008	10/29/2008		TRUE	FALSE	KE	2			0	9/29/2010	7/31/2010	10/29/2010	10/29/2011	9/29/2011	7/31/2011	10/29/2009	1		ZXXZ	All		0		pdf
8370	SME	General Printers Limited	26	FALSE	TRUE	192			10/1/2008	10/1/2008	10/1/2008		TRUE	FALSE	KE	2			0	9/1/2010	7/3/2010	10/1/2010	10/1/2011	9/1/2011	7/3/2011	10/1/2009	0		ZXXZ	All		0		pdf
3209	SME	Generale des Farines	1	FALSE	TRUE	25			10/26/2005		6/18/2003		TRUE	FALSE	FR	2			0	6/10/2010	4/11/2010	7/10/2010	7/10/2011	6/10/2011	4/11/2011	6/17/2004			ZXXZ					
3210	Company	Generale Industrielle Alimentaire Slama - GIAS	14	FALSE	TRUE	350	http://www.goldina.com		11/20/2006	11/20/2006	11/20/2006		TRUE	FALSE	TN	1			0	10/20/2008	8/21/2008	11/19/2008	11/19/2009	10/20/2009	8/21/2009	11/20/2007			ZXXZ					
8009	SME	Generation Alliance	21	FALSE	TRUE	10	http://www.generationalliance.com		7/24/2008	7/24/2008	7/24/2008		TRUE	FALSE	AU	2			0	6/24/2010	4/25/2010	7/24/2010	7/24/2011	6/24/2011	4/25/2011	7/24/2009	1		ZXXZ	All		0		pdf
3211	SME	Generation Investment Management LLP	13	FALSE	TRUE	18	http://www.generationim.com		10/26/2005		2/11/2005		TRUE	FALSE	GB	2			0	12/16/2009	10/17/2009	1/15/2010	1/15/2011	12/16/2010	10/17/2010	2/11/2006			ZXXZ					
9498	SME	Genericka Marketing Promocional	21	FALSE	TRUE	15	http://www.genericka.com.br		5/19/2009	5/19/2009	5/19/2009		TRUE	FALSE	BR	2			1	4/19/2011	2/18/2011	5/19/2011	5/18/2012	4/18/2012	2/18/2012	5/19/2010	1		ZXXZ	All		0	87806823	pdf
8815	SME	Genesis Groupe	17	FALSE	TRUE	170	http://www.genesis-groupe.com		12/26/2008	12/26/2008	12/26/2008		TRUE	FALSE	FR	2			0	11/26/2010	9/27/2010	12/26/2010	12/26/2011	11/26/2011	9/27/2011	12/26/2009	0		ZXXZ	All		0		pdf
7776	SME	Genesis Pharma S.A.	24	FALSE	TRUE	170	http://GenesisPharma.com		6/18/2008	6/18/2008	6/18/2008		TRUE	FALSE	GR	2			0	5/19/2010	3/20/2010	6/18/2010	6/18/2011	5/19/2011	3/20/2011	6/18/2009	0		ZXXZ	All		0		pdf
3212	Business Association Global	Geneva Financial Centre	101	FALSE	FALSE	0			1/31/2008	1/31/2008			FALSE	FALSE	CH	2											0		ZXXZ	All		0		
8068	SME	"GENEX, Ltd."	3	FALSE	TRUE	39	http://www.genex.by		8/7/2008	8/7/2008	8/7/2008		TRUE	FALSE	BY	2			0	7/8/2010	5/9/2010	8/7/2010	8/7/2011	7/8/2011	5/9/2011	8/7/2009	1		ZXXZ	All		0		pdf
3213	Company	"Genomma Laboratories Mexico, S.A. de C.V."	6	FALSE	TRUE	300	http://www.genommalab.com		4/7/2008	5/15/2008	4/7/2008		TRUE	FALSE	MX	1			1	3/23/2009	1/22/2009	4/22/2009	4/22/2010	3/23/2010	1/22/2010	4/7/2009	0		ZXXZ	All		0		
3214	Company	Gensa S.A ESP. Gestion Energetica	18	FALSE	TRUE	343	http://www.gensa.com.co		4/14/2008	5/15/2008	4/14/2008		TRUE	FALSE	CO	2			0	3/15/2010	1/14/2010	4/14/2010	4/14/2011	3/15/2011	1/14/2011	4/14/2009	0		ZXXZ	All		0		
9704	Company	Gensler	9	FALSE	TRUE	2300	http://www.gensler.com		7/2/2009	7/2/2009	7/2/2009		TRUE	FALSE	US	2			1	6/2/2011	4/3/2011	7/2/2011	7/1/2012	6/1/2012	4/2/2012	7/2/2010	1		ZXXZ	All		0	87806823	pdf
3215	SME	Geocell	28	FALSE	TRUE	213	http://www.geocell.ge		1/23/2007	1/23/2007	1/23/2007		TRUE	FALSE	GE	1			0	12/23/2008	10/24/2008	1/22/2009	1/22/2010	12/23/2009	10/24/2009	1/23/2008			ZXXZ					
3216	Company	Geodis	31	FALSE	TRUE	23500	http://www.geodis.com		10/26/2005		5/3/2003		TRUE	FALSE	FR	2			0	9/2/2009	7/4/2009	10/2/2009	10/2/2010	9/2/2010	7/4/2010	5/2/2004	2	GEO	EPA					
3217	Company	GeoEye	11	FALSE	TRUE	0	http://www.geoeye.com		8/31/2007	8/31/2007	8/31/2007		TRUE	FALSE	US	2			0	7/31/2009	6/1/2009	8/30/2009	8/30/2010	7/31/2010	6/1/2010	8/30/2008	0		ZXXZ					
9490	Company	Geolog International B.V.	112	FALSE	TRUE	500	http://www.geolog.it		5/18/2009	5/19/2009	5/18/2009		TRUE	FALSE	IT	2			1	4/18/2011	2/17/2011	5/18/2011	5/17/2012	4/17/2012	2/17/2012	5/18/2010	1		ZXXZ	This feature was never implemented		0	87806823	pdf
3218	Company	GeoLogistics Corporation	31	FALSE	TRUE	5700	http://www.geo-logistics.com		10/26/2005	12/18/2007	10/21/2005		FALSE	FALSE	US	1			0	9/21/2007	7/23/2007	10/21/2007	10/20/2008	9/20/2008	7/22/2008	10/21/2006	2	GEOL	NA					
3219	Company	GeoPost International	32	FALSE	FALSE	0			10/26/2005		10/26/2005		FALSE	FALSE	DE	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
3220	Company	GeoPost Logistics S.A.S.	31	FALSE	TRUE	2700	http://www.geopost-logistics.com		10/26/2005	5/4/2007	5/20/2004		FALSE	FALSE	FR	1			0	4/20/2006	2/19/2006	5/20/2006	5/20/2007	4/20/2007	2/19/2007	5/20/2005			ZXXZ					
8983	Company	Georg Jensen	29	FALSE	TRUE	1100	http://www.georgjensen.com		1/28/2009	1/28/2009	1/28/2009		TRUE	FALSE	DK	2			0	12/29/2010	10/30/2010	1/28/2011	1/28/2012	12/29/2011	10/30/2011	1/28/2010	1		ZXXZ	All		0		pdf
3221	SME	Georges Duboeuf	14	FALSE	TRUE	120	http://www.duboeuf.com		10/26/2005	1/14/2008	6/18/2003		FALSE	FALSE	FR	0			0	5/18/2005	3/19/2005	6/17/2005	6/17/2006	5/18/2006	3/19/2006	6/17/2004	0		ZXXZ			1		
3222	Academic	Georgetown University	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	US	2			0							10/26/2006			ZXXZ					
3223	Academic	Georgian American University	101	FALSE	TRUE	120	http://www.gau.edu.ge		12/19/2006	1/4/2007	12/19/2006		TRUE	FALSE	GE	2			0							12/19/2007			ZXXZ					
8728	Business Association Local	Georgian Employers Association	101	FALSE	TRUE	15	http://www.employer.ge		12/3/2008	12/3/2008	12/3/2008		TRUE	FALSE	GE	2			0	11/3/2010	9/4/2010	12/3/2010	12/3/2011	11/3/2011	9/4/2011	12/3/2009	0		ZXXZ	All		0		doc
3224	NGO Local	Georgian Research and Educational Networking Association - GRENA	101	FALSE	TRUE	16	http://www.grena.ge		4/17/2007	11/21/2008	4/17/2007		TRUE	FALSE	GE	2			0							4/16/2008	0		ZXXZ	All		0		
3225	SME	Georos Construction Development and Trading Inc	9	FALSE	TRUE	15			10/26/2005		6/20/2002	6/20/2006	FALSE	FALSE	PH	0			0	5/20/2004	3/21/2004	6/19/2004	6/19/2005	5/20/2005	3/21/2005	6/20/2003			ZXXZ			3		
7938	Company	GEOS SAS	32	FALSE	TRUE	255	http://www.geos.tm.fr		7/16/2008	8/21/2008	7/16/2008		TRUE	FALSE	FR	2			0	6/16/2010	4/17/2010	7/16/2010	7/16/2011	6/16/2011	4/17/2011	7/16/2009	0		ZXXZ	All		0		doc
8084	Company	Geoservices	23	FALSE	TRUE	5000	http://geoservices.com		8/8/2008	8/8/2008	8/8/2008		TRUE	FALSE	FR	2			0	7/9/2010	5/10/2010	8/8/2010	8/8/2011	7/9/2011	5/10/2011	8/8/2009	1		ZXXZ	All		0		pdf
3226	Company	Geotechmin  OOD	9	FALSE	TRUE	0			10/26/2005	8/16/2006	4/3/2003	4/3/2007	FALSE	FALSE	BG	0			0	3/3/2005	1/2/2005	4/2/2005	4/2/2006	3/3/2006	1/2/2006	4/2/2004			ZXXZ			3		
3227	SME	Geoteknik Etud Musayirlik Ve Muh A.S.	9	FALSE	TRUE	200	http://www.geoteknik.com.tr		6/6/2006	6/6/2006	6/6/2006		TRUE	FALSE	TR	0			0	5/6/2008	3/7/2008	6/5/2008	6/5/2009	5/6/2009	3/7/2009	6/6/2007			ZXXZ					
3228	SME	Gepra ltd.	21	FALSE	TRUE	11	http://www.gepra.ge		12/4/2007	12/4/2007	12/4/2007		TRUE	FALSE	GE	2			0	11/3/2009	9/4/2009	12/3/2009	12/3/2010	11/3/2010	9/4/2010	12/3/2008	0		ZXXZ					
9792	SME	GEQ CHILE S.A.	11	FALSE	TRUE	13	http://www.geq.cl		7/21/2009	7/21/2009	7/21/2009		TRUE	FALSE	CL	2			1	6/21/2011	4/22/2011	7/21/2011	7/20/2012	6/20/2012	4/21/2012	7/21/2010	1		ZXXZ	All		0	87806823	pdf
3229	SME	"Gerens Management Group, S.A."	9	FALSE	TRUE	230	http://www.gerens.com		1/29/2008	1/29/2008	1/29/2008		TRUE	FALSE	ES	2			0	12/29/2009	10/30/2009	1/28/2010	1/28/2011	12/29/2010	10/30/2010	1/28/2009	0		ZXXZ			0		
3230	NGO Local	GERES	101	FALSE	TRUE	25	http://www.geres.eu		9/27/2007	4/17/2008	9/27/2007		TRUE	FALSE	FR	2			0								0		ZXXZ	All		0		
3231	Company	Gerling Group of Insurance Companies	13	FALSE	TRUE	7200			10/26/2005		7/26/2000		TRUE	FALSE	DE	0			0	1/14/2008	11/15/2007	2/13/2008	2/12/2009	1/13/2009	11/14/2008	7/26/2001	2	KZA2	FRA					
3232	Academic	German Development Institute	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	DE	2			0							10/26/2006			ZXXZ					
3233	NGO Local	German Economic Centre of Competence for Rationalisation and Innovation e.V.	101	FALSE	TRUE	5	http://www.puu-online.de		10/26/2005		9/26/2005		TRUE	FALSE	DE	2			0							9/26/2006			ZXXZ					
3234	Public Sector Organization	German Embassy Kazakhstan	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	KZ	2			0							10/26/2006			ZXXZ					
3235	SME	German Technical Cooperation in Vietnam	11	FALSE	TRUE	150	http://www.gtz.de		10/31/2007	10/31/2007	10/31/2007		TRUE	FALSE	VN	2			0	9/30/2009	8/1/2009	10/30/2009	10/30/2010	9/30/2010	8/1/2010	10/30/2008	0		ZXXZ					
7791	Business Association Local	German-Brazilian Chamber of Industry and Commerce	101	FALSE	TRUE	150	http://ahkbrasil.com		6/23/2008	6/23/2008	6/23/2008		TRUE	FALSE	BR	2			0	5/24/2010	3/25/2010	6/23/2010	6/23/2011	5/24/2011	3/25/2011	6/23/2009	0		ZXXZ	All		0		pdf
3236	Academic	German-Jordanian University	101	FALSE	FALSE	0	http://www.gju.edu.jo		1/31/2008	1/31/2008			FALSE	FALSE	JO	2											0		ZXXZ	All		0		
3237	NGO Local	Germanwatch	101	FALSE	TRUE	0	http://www.germanwatch.org		8/14/2006	8/14/2006	8/14/2006		TRUE	FALSE	DE	2			0							8/14/2007			ZXXZ					
3238	SME	Germins Motorways Limited	31	FALSE	TRUE	100			7/19/2006	8/2/2006	7/19/2006		TRUE	FALSE	ZM	0			0	6/18/2008	4/19/2008	7/18/2008	7/18/2009	6/18/2009	4/19/2009	7/19/2007			ZXXZ					
9136	SME	GERTRUDE SAEM	17	FALSE	TRUE	45	http://www.gertrude.fr		3/6/2009	3/6/2009	3/6/2009		TRUE	FALSE	FR	2			0	2/4/2011	12/6/2010	3/6/2011	3/5/2012	2/4/2012	12/6/2011	3/6/2010	2		ZXXZ	All		0	124716823	pdf
8288	NGO Local	Gertrude's Children's Hospital	101	FALSE	TRUE	490	http://www.gerties.org		9/10/2008	9/10/2008	9/10/2008		TRUE	FALSE	KE	2			0	8/11/2010	6/12/2010	9/10/2010	9/10/2011	8/11/2011	6/12/2011	9/10/2009	0		ZXXZ	All		0		pdf
3239	SME	GES Investment Services	13	FALSE	TRUE	13			10/26/2005		3/31/2004		TRUE	FALSE	SW	2			0	8/27/2009	6/28/2009	9/26/2009	9/26/2010	8/27/2010	6/28/2010	3/31/2005			ZXXZ					
3240	Micro Entreprise	Gesproenergia S.L.	101	FALSE	FALSE	3	http://www.gesproenergia.com		1/30/2008	1/30/2008			FALSE	FALSE	ES	2											0		ZXXZ	All		0		
3241	SME	"Gesprohenar, S.L."	9	FALSE	TRUE	30	http://www.gesprohenar.com		8/16/2007	8/16/2007	8/16/2007		TRUE	FALSE	ES	1			0	7/16/2009	5/17/2009	8/15/2009	8/15/2010	7/16/2010	5/17/2010	8/15/2008	0		ZXXZ					
3242	SME	Gestalt Consulting Group	11	FALSE	TRUE	54	http://www.gestalt.com.ua		10/26/2005		3/22/2005		TRUE	FALSE	UA	2			0	6/29/2010	4/30/2010	7/29/2010	7/29/2011	6/29/2011	4/30/2011	3/22/2006			ZXXZ					
3243	Company	"Gestevisión Telecinco, S.A."	21	FALSE	TRUE	1185	http://www.telecinco.es		1/10/2007	1/10/2007	1/10/2007		TRUE	FALSE	ES	2			0	11/16/2009	9/17/2009	12/16/2009	12/16/2010	11/16/2010	9/17/2010	1/10/2008			ZXXZ					
9775	SME	GESTION INTEGRAL DE INSTALACIONES S.L	11	FALSE	TRUE	100	http://www.geinstal.com		7/16/2009	7/16/2009	7/16/2009		TRUE	FALSE	ES	2			1	6/16/2011	4/17/2011	7/16/2011	7/15/2012	6/15/2012	4/16/2012	7/16/2010	1		ZXXZ	All		0	87806823	pdf
3244	SME	Gestion Social S.A.	11	FALSE	TRUE	20	http://www.gestionsocial.cl		10/24/2007	10/24/2007	10/24/2007		TRUE	FALSE	CL	2			0	9/23/2009	7/25/2009	10/23/2009	10/23/2010	9/23/2010	7/25/2010	10/23/2008	0		ZXXZ					
3245	SME	Gestoria Administrativa Calve S.L.	32	FALSE	TRUE	38	http://www.gestoriacalve.es		8/16/2007	8/16/2007	8/16/2007		TRUE	FALSE	ES	1			0	7/16/2009	5/17/2009	8/15/2009	8/15/2010	7/16/2010	5/17/2010	8/15/2008	0		ZXXZ					
3246	Company	Getrag	2	FALSE	FALSE	0			10/26/2005		10/26/2005		FALSE	FALSE	US	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
3247	Company	"Getronics España Solutions, S.L."	17	FALSE	TRUE	3200	http://www.getronics.com/es/es-es/home.htm		1/10/2007	2/26/2009	1/10/2007		FALSE	FALSE	ES	1			0	12/10/2008	10/11/2008	1/9/2009	1/9/2010	12/10/2009	10/11/2009	1/10/2008	0		ZXXZ	All		2		
7913	SME	Gevaram Quality Envelopes Ltd.	32	FALSE	TRUE	150	http://www.gevaram.com		7/10/2008	7/10/2008	7/10/2008		TRUE	FALSE	IL	2			0	6/10/2010	4/11/2010	7/10/2010	7/10/2011	6/10/2011	4/11/2011	7/10/2009	0		ZXXZ	All		0		pdf
3248	SME	Geyer Freres	14	FALSE	TRUE	60	http://www.lorina.com		10/26/2005	1/14/2008	10/16/2003		FALSE	FALSE	FR	0			0	9/15/2005	7/17/2005	10/15/2005	10/15/2006	9/15/2006	7/17/2006	10/15/2004	0		ZXXZ			1		
9368	SME	GFI Informatique Maroc	21	FALSE	TRUE	73	http://www.gifmaroc.com		4/27/2009	4/27/2009	4/27/2009		TRUE	FALSE	MA	2			0	3/28/2011	1/27/2011	4/27/2011	4/26/2012	3/27/2012	1/27/2012	4/27/2010	0		ZXXZ	All		0	87806823	pdf
3249	Company	GFL Mining Services Limited	9	FALSE	FALSE	0			1/31/2008	1/31/2008			FALSE	FALSE	ZA	2											0		ZXXZ	All		0
3250	Company	Ghana Agro Food Company Ltd	1	FALSE	TRUE	643	http://www.gagro.com.gh		11/8/2006	11/8/2006	11/8/2006		TRUE	FALSE	GH	1			0	10/8/2008	8/9/2008	11/7/2008	11/7/2009	10/8/2009	8/9/2009	11/8/2007			ZXXZ			
3251	Company	Ghana Bauxite Company Ltd.	22	FALSE	TRUE	331			10/16/2006	10/16/2006	10/16/2006		TRUE	FALSE	GH	1			0	9/15/2008	7/17/2008	10/15/2008	10/15/2009	9/15/2009	7/17/2009	10/16/2007			ZXXZ			
3252	Company	Ghana Manganese Company Limited	22	FALSE	TRUE	500	http://www.ghaman.com		9/22/2006	9/22/2006	9/22/2006		TRUE	FALSE	GH	2			0	5/19/2010	3/20/2010	6/18/2010	6/18/2011	5/19/2011	3/20/2011	9/22/2007			ZXXZ			
3253	SME	Ghana Oil Company Limited	23	FALSE	TRUE	246	http://www.goilonline.com		10/13/2006	10/13/2006	10/13/2006		TRUE	FALSE	GH	1			0	9/12/2008	7/14/2008	10/12/2008	10/12/2009	9/12/2009	7/14/2009	10/13/2007			ZXXZ			
3254	Company	Ghana Ports and Harbours Authority	31	FALSE	TRUE	0			10/26/2005		4/9/2003	4/9/2007	FALSE	FALSE	GH	0			0	3/9/2005	1/8/2005	4/8/2005	4/8/2006	3/9/2006	1/8/2006	4/8/2004			ZXXZ			3
3255	Company	Gie Elis	29	FALSE	TRUE	300	http://www.elis.com		8/17/2006	8/17/2006	8/17/2006		TRUE	FALSE	FR	2			0	3/3/2010	1/2/2010	4/2/2010	4/2/2011	3/3/2011	1/2/2011	8/17/2007			ZXXZ			
3256	SME	GigaByte Ltd.	17	FALSE	TRUE	12	http://www.gigabyte.com		8/9/2006	8/9/2006	8/9/2006		TRUE	FALSE	CY	2			0	7/2/2009	5/3/2009	8/1/2009	8/1/2010	7/2/2010	5/3/2010	8/9/2007			ZXXZ			
3257	Company	Gindre Duchavany	18	FALSE	TRUE	400	http://www.gindre.com		10/26/2005		4/22/2003		TRUE	FALSE	FR	0			0	11/21/2007	9/22/2007	12/21/2007	12/20/2008	11/20/2008	9/21/2008	4/21/2004			ZXXZ			
